x,y
-13.89,-0.26
-13.84,-0.30
-13.89,-0.33
-13.83,-0.35
-13.80,-0.40
-13.85,-0.43
-13.91,-0.42
-13.86,-0.46
-13.81,-0.48
-13.87,-0.47
-13.89,-0.42
-13.83,-0.43
-13.87,-0.38
-13.93,-0.36
-13.96,-0.31
-13.92,-0.26
-13.87,-0.29
-13.92,-0.27
-13.91,-0.33
-13.94,-0.28
-14.00,-0.27
-14.05,-0.30
-14.00,-0.28
-14.06,-0.29
-14.08,-0.24
-14.12,-0.20
-14.17,-0.23
-14.13,-0.28
-14.13,-0.34
-14.13,-0.40
-14.09,-0.44
-14.14,-0.41
-14.11,-0.36
-14.06,-0.32
-14.03,-0.27
-14.03,-0.21
-13.98,-0.24
-14.03,-0.27
-14.09,-0.29
-14.07,-0.34
-14.12,-0.30
-14.17,-0.28
-14.23,-0.26
-14.18,-0.22
-14.24,-0.25
-14.25,-0.19
-14.19,-0.20
-14.25,-0.18
-14.19,-0.16
-14.18,-0.22
-14.15,-0.26
-14.10,-0.22
-14.11,-0.28
-14.13,-0.22
-14.15,-0.17
-14.10,-0.13
-14.12,-0.19
-14.17,-0.15
-14.22,-0.19
-14.25,-0.24
-14.19,-0.24
-14.18,-0.18
-14.14,-0.23
-14.09,-0.25
-14.03,-0.27
-14.02,-0.21
-14.02,-0.15
-14.07,-0.18
-14.04,-0.23
-14.02,-0.29
-14.05,-0.24
-14.00,-0.25
-14.03,-0.20
-14.02,-0.14
-14.07,-0.18
-14.10,-0.23
-14.04,-0.20
-14.03,-0.15
-13.97,-0.15
-14.00,-0.20
-14.01,-0.14
-14.05,-0.10
-13.99,-0.09
-14.01,-0.15
-14.03,-0.09
-14.08,-0.12
-14.11,-0.06
-14.08,-0.01
-14.09,-0.07
-14.03,-0.09
-14.00,-0.04
-14.05,0.00
-14.04,0.05
-14.09,0.03
-14.13,-0.01
-14.19,-0.02
-14.13,-0.02
-14.07,-0.01
-14.08,0.05
-14.02,0.03
-14.04,-0.03
-14.01,0.02
-13.97,0.06
-13.93,0.02
-13.97,-0.02
-13.92,0.00
-13.87,-0.04
-13.89,0.02
-13.91,0.07
-13.86,0.09
-13.90,0.13
-13.93,0.08
-13.88,0.06
-13.85,0.11
-13.80,0.14
-13.75,0.10
-13.73,0.04
-13.69,0.00
-13.66,-0.05
-13.72,-0.05
-13.73,0.01
-13.76,0.05
-13.82,0.04
-13.79,0.09
-13.84,0.08
-13.85,0.02
-13.79,-0.01
-13.84,0.02
-13.88,-0.02
-13.94,-0.03
-13.90,-0.07
-13.92,-0.02
-13.86,0.01
-13.92,0.00
-13.91,-0.06
-13.88,-0.11
-13.83,-0.08
-13.81,-0.03
-13.83,-0.08
-13.87,-0.13
-13.81,-0.12
-13.82,-0.06
-13.76,-0.08
-13.80,-0.12
-13.83,-0.18
-13.77,-0.20
-13.72,-0.16
-13.78,-0.17
-13.77,-0.11
-13.81,-0.06
-13.81,0.00
-13.86,-0.03
-13.83,-0.09
-13.79,-0.04
-13.81,-0.10
-13.87,-0.07
-13.82,-0.04
-13.77,-0.07
-13.82,-0.05
-13.77,-0.01
-13.78,-0.07
-13.75,-0.02
-13.73,0.04
-13.69,-0.01
-13.75,-0.02
-13.80,-0.06
-13.75,-0.10
-13.80,-0.07
-13.85,-0.03
-13.88,0.02
-13.83,0.04
-13.88,0.06
-13.88,0.12
-13.94,0.13
-13.89,0.09
-13.86,0.15
-13.83,0.09
-13.80,0.15
-13.77,0.09
-13.76,0.15
-13.77,0.09
-13.82,0.12
-13.77,0.14
-13.80,0.09
-13.77,0.04
-13.83,0.05
-13.87,0.01
-13.83,0.05
-13.88,0.08
-13.83,0.10
-13.77,0.09
-13.76,0.15
-13.72,0.11
-13.74,0.05
-13.79,0.09
-13.74,0.06
-13.80,0.06
-13.85,0.10
-13.90,0.07
-13.89,0.01
-13.86,-0.04
-13.84,0.01
-13.83,0.07
-13.89,0.08
-13.84,0.07
-13.81,0.01
-13.87,0.01
-13.83,0.06
-13.89,0.04
-13.84,0.00
-13.89,-0.04
-13.87,-0.10
-13.84,-0.05
-13.88,-0.10
-13.87,-0.16
-13.86,-0.10
-13.91,-0.07
-13.88,-0.12
-13.82,-0.13
-13.76,-0.11
-13.81,-0.08
-13.79,-0.02
-13.74,-0.05
-13.78,-0.09
-13.78,-0.03
-13.84,-0.05
-13.89,-0.02
-13.86,-0.07
-13.85,-0.13
-13.90,-0.16
-13.90,-0.22
-13.86,-0.18
-13.90,-0.13
-13.91,-0.18
-13.85,-0.17
-13.89,-0.12
-13.93,-0.08
-13.96,-0.14
-13.90,-0.15
-13.85,-0.18
-13.79,-0.18
-13.77,-0.24
-13.71,-0.26
-13.75,-0.21
-13.73,-0.15
-13.77,-0.20
-13.80,-0.15
-13.85,-0.19
-13.83,-0.14
-13.84,-0.08
-13.84,-0.02
-13.80,-0.06
-13.75,-0.03
-13.73,-0.08
-13.76,-0.03
-13.80,-0.08
-13.84,-0.04
-13.81,-0.09
-13.76,-0.13
-13.77,-0.19
-13.71,-0.21
-13.66,-0.19
-13.69,-0.14
-13.74,-0.18
-13.79,-0.15
-13.76,-0.10
-13.71,-0.08
-13.70,-0.14
-13.68,-0.08
-13.74,-0.10
-13.76,-0.05
-13.74,0.01
-13.69,-0.03
-13.74,-0.07
-13.79,-0.03
-13.79,0.03
-13.82,0.08
-13.83,0.14
-13.88,0.11
-13.82,0.13
-13.78,0.18
-13.80,0.24
-13.74,0.23
-13.75,0.29
-13.72,0.28
-13.72,0.28
-13.77,0.25
-13.76,0.31
-13.76,0.28
-13.75,0.28
-13.75,0.27
-13.80,0.27
-13.79,0.27
-13.78,0.27
-13.74,0.27
-13.68,0.27
-13.68,0.27
-13.74,0.27
-13.80,0.26
-13.75,0.30
-13.75,0.28
-13.78,0.27
-13.78,0.21
-13.73,0.18
-13.72,0.24
-13.75,0.29
-13.70,0.28
-13.69,0.22
-13.73,0.27
-13.68,0.27
-13.64,0.27
-13.64,0.27
-13.68,0.22
-13.69,0.28
-13.67,0.28
-13.71,0.23
-13.65,0.25
-13.61,0.30
-13.59,0.24
-13.55,0.29
-13.51,0.28
-13.56,0.28
-13.51,0.27
-13.46,0.24
-13.42,0.28
-13.36,0.28
-13.31,0.28
-13.27,0.28
-13.26,0.22
-13.21,0.23
-13.22,0.17
-13.23,0.23
-13.21,0.29
-13.21,0.28
-13.20,0.28
-13.21,0.27
-13.19,0.27
-13.19,0.27
-13.24,0.27
-13.28,0.27
-13.29,0.21
-13.30,0.27
-13.34,0.27
-13.34,0.27
-13.37,0.22
-13.32,0.25
-13.32,0.31
-13.30,0.28
-13.30,0.28
-13.30,0.28
-13.35,0.23
-13.30,0.20
-13.35,0.23
-13.39,0.19
-13.45,0.20
-13.42,0.25
-13.36,0.28
-13.30,0.26
-13.36,0.25
-13.42,0.28
-13.48,0.27
-13.49,0.21
-13.45,0.17
-13.44,0.11
-13.49,0.14
-13.55,0.15
-13.54,0.09
-13.58,0.04
-13.55,-0.01
-13.61,-0.02
-13.64,0.03
-13.59,0.01
-13.53,0.00
-13.52,0.06
-13.46,0.07
-13.51,0.11
-13.52,0.17
-13.57,0.20
-13.62,0.24
-13.57,0.21
-13.55,0.27
-13.53,0.21
-13.50,0.26
-13.53,0.21
-13.50,0.16
-13.50,0.22
-13.53,0.27
-13.55,0.27
-13.54,0.27
-13.51,0.27
-13.56,0.26
-13.53,0.31
-13.51,0.28
-13.52,0.22
-13.48,0.27
-13.51,0.32
-13.57,0.28
-13.52,0.28
-13.57,0.25
-13.54,0.19
-13.54,0.13
-13.50,0.18
-13.53,0.23
-13.57,0.28
-13.56,0.27
-13.59,0.22
-13.63,0.18
-13.63,0.12
-13.66,0.07
-13.67,0.13
-13.67,0.07
-13.62,0.03
-13.60,-0.03
-13.57,0.02
-13.55,0.08
-13.53,0.14
-13.52,0.08
-13.47,0.05
-13.45,0.00
-13.40,-0.04
-13.43,0.01
-13.49,-0.01
-13.47,-0.07
-13.41,-0.09
-13.35,-0.08
-13.41,-0.06
-13.44,-0.11
-13.39,-0.14
-13.44,-0.17
-13.39,-0.14
-13.42,-0.09
-13.45,-0.14
-13.39,-0.16
-13.45,-0.14
-13.50,-0.17
-13.56,-0.16
-13.62,-0.17
-13.63,-0.11
-13.57,-0.11
-13.53,-0.06
-13.48,-0.05
-13.53,-0.07
-13.56,-0.13
-13.56,-0.07
-13.52,-0.02
-13.51,0.04
-13.55,0.00
-13.53,0.05
-13.58,0.08
-13.58,0.02
-13.52,0.05
-13.47,0.05
-13.52,0.05
-13.47,0.03
-13.47,0.09
-13.53,0.08
-13.47,0.09
-13.41,0.09
-13.44,0.14
-13.38,0.16
-13.38,0.22
-13.32,0.25
-13.38,0.26
-13.32,0.27
-13.27,0.24
-13.28,0.30
-13.30,0.25
-13.31,0.31
-13.25,0.28
-13.22,0.24
-13.19,0.18
-13.24,0.15
-13.23,0.21
-13.18,0.23
-13.20,0.29
-13.25,0.25
-13.28,0.20
-13.34,0.21
-13.35,0.27
-13.30,0.29
-13.30,0.28
-13.31,0.22
-13.26,0.26
-13.25,0.20
-13.20,0.23
-13.25,0.27
-13.25,0.33
-13.25,0.29
-13.20,0.26
-13.17,0.31
-13.17,0.28
-13.17,0.28
-13.11,0.28
-13.17,0.26
-13.11,0.28
-13.05,0.27
-13.02,0.27
-13.04,0.27
-12.99,0.27
-12.93,0.27
-12.92,0.21
-12.86,0.22
-12.88,0.28
-12.92,0.27
-12.92,0.21
-12.86,0.24
-12.82,0.28
-12.84,0.28
-12.83,0.22
-12.84,0.16
-12.85,0.10
-12.85,0.16
-12.88,0.21
-12.88,0.15
-12.89,0.21
-12.88,0.27
-12.88,0.27
-12.88,0.27
-12.83,0.27
-12.86,0.22
-12.85,0.16
-12.87,0.10
-12.81,0.08
-12.87,0.05
-12.92,0.07
-12.92,0.13
-12.95,0.18
-12.96,0.24
-12.94,0.30
-12.94,0.27
-12.89,0.25
-12.90,0.31
-12.93,0.27
-12.93,0.27
-12.91,0.27
-12.87,0.27
-12.83,0.23
-12.85,0.29
-12.82,0.27
-12.82,0.27
-12.77,0.23
-12.79,0.17
-12.75,0.22
-12.80,0.24
-12.86,0.25
-12.83,0.20
-12.78,0.24
-12.76,0.19
-12.75,0.25
-12.73,0.30
-12.77,0.28
-12.83,0.27
-12.87,0.23
-12.85,0.28
-12.90,0.27
-12.90,0.21
-12.86,0.18
-12.83,0.13
-12.85,0.07
-12.80,0.11
-12.76,0.14
-12.81,0.16
-12.84,0.22
-12.86,0.16
-12.92,0.14
-12.97,0.12
-12.94,0.17
-12.96,0.22
-13.02,0.22
-13.03,0.28
-13.08,0.27
-13.08,0.27
-13.05,0.27
-13.10,0.27
-13.11,0.27
-13.11,0.27
-13.11,0.27
-13.16,0.24
-13.19,0.18
-13.18,0.24
-13.22,0.20
-13.19,0.14
-13.21,0.20
-13.15,0.18
-13.10,0.17
-13.05,0.13
-13.11,0.10
-13.16,0.11
-13.20,0.16
-13.24,0.20
-13.19,0.24
-13.13,0.24
-13.09,0.28
-13.14,0.28
-13.13,0.28
-13.09,0.23
-13.10,0.17
-13.16,0.19
-13.12,0.24
-13.11,0.30
-13.08,0.25
-13.02,0.24
-13.04,0.30
-13.08,0.27
-13.14,0.26
-13.08,0.27
-13.12,0.27
-13.18,0.27
-13.14,0.27
-13.17,0.22
-13.22,0.20
-13.23,0.14
-13.23,0.20
-13.21,0.25
-13.27,0.23
-13.29,0.29
-13.24,0.25
-13.29,0.28
-13.34,0.24
-13.32,0.18
-13.31,0.24
-13.27,0.29
-13.21,0.28
-13.17,0.24
-13.18,0.30
-13.18,0.28
-13.12,0.28
-13.06,0.26
-13.07,0.32
-13.02,0.28
-12.99,0.28
-13.04,0.27
-13.05,0.27
-12.99,0.26
-12.98,0.20
-12.95,0.15
-12.89,0.17
-12.90,0.22
-12.96,0.22
-12.94,0.28
-12.94,0.27
-12.89,0.27
-12.94,0.25
-12.98,0.30
-12.98,0.28
-12.98,0.27
-12.99,0.21
-13.01,0.27
-13.04,0.22
-13.07,0.28
-13.03,0.27
-13.03,0.27
-13.08,0.24
-13.03,0.28
-12.98,0.27
-12.93,0.27
-12.87,0.27
-12.92,0.27
-12.92,0.27
-12.95,0.22
-12.96,0.16
-12.90,0.19
-12.96,0.17
-12.91,0.20
-12.97,0.19
-12.98,0.13
-13.04,0.15
-13.02,0.09
-13.07,0.05
-13.06,0.11
-13.03,0.16
-13.02,0.10
-12.98,0.06
-12.94,0.02
-12.98,0.06
-12.99,0.00
-12.94,-0.04
-13.00,-0.04
-13.02,0.02
-13.03,0.08
-12.97,0.10
-13.01,0.05
-13.02,0.11
-12.98,0.06
-13.03,0.09
-13.05,0.04
-12.99,0.01
-13.05,0.02
-13.06,0.08
-13.08,0.14
-13.09,0.08
-13.06,0.03
-13.02,0.06
-13.02,0.00
-13.07,0.03
-13.13,0.02
-13.17,0.07
-13.18,0.13
-13.17,0.19
-13.22,0.16
-13.16,0.17
-13.21,0.20
-13.20,0.15
-13.15,0.11
-13.15,0.17
-13.12,0.22
-13.16,0.27
-13.19,0.22
-13.20,0.27
-13.14,0.26
-13.17,0.31
-13.18,0.28
-13.18,0.28
-13.15,0.22
-13.21,0.23
-13.20,0.29
-13.22,0.28
-13.25,0.28
-13.30,0.25
-13.24,0.23
-13.30,0.24
-13.29,0.30
-13.25,0.28
-13.25,0.28
-13.22,0.28
-13.22,0.27
-13.19,0.27
-13.22,0.27
-13.22,0.27
-13.22,0.27
-13.17,0.27
-13.12,0.27
-13.12,0.27
-13.08,0.23
-13.07,0.29
-13.02,0.26
-13.06,0.31
-13.06,0.28
-13.01,0.24
-12.96,0.22
-12.97,0.28
-12.93,0.27
-12.99,0.27
-12.98,0.22
-12.92,0.20
-12.97,0.18
-12.92,0.20
-12.98,0.18
-12.92,0.19
-12.88,0.24
-12.82,0.23
-12.78,0.19
-12.75,0.24
-12.69,0.27
-12.75,0.24
-12.70,0.28
-12.70,0.28
-12.71,0.22
-12.65,0.19
-12.65,0.25
-12.61,0.29
-12.61,0.28
-12.61,0.28
-12.57,0.28
-12.63,0.27
-12.63,0.27
-12.58,0.27
-12.52,0.27
-12.52,0.21
-12.46,0.22
-12.51,0.23
-12.49,0.29
-12.51,0.23
-12.56,0.21
-12.57,0.27
-12.57,0.21
-12.57,0.27
-12.56,0.33
-12.56,0.29
-12.56,0.28
-12.55,0.28
-12.49,0.28
-12.50,0.27
-12.51,0.27
-12.49,0.27
-12.44,0.24
-12.43,0.30
-12.39,0.28
-12.35,0.23
-12.34,0.29
-12.29,0.26
-12.25,0.30
-12.25,0.28
-12.21,0.28
-12.21,0.28
-12.17,0.27
-12.22,0.27
-12.26,0.27
-12.26,0.27
-12.32,0.27
-12.26,0.28
-12.27,0.28
-12.24,0.28
-12.24,0.27
-12.30,0.27
-12.33,0.22
-12.28,0.19
-12.25,0.24
-12.26,0.30
-12.21,0.27
-12.21,0.27
-12.22,0.21
-12.21,0.15
-12.22,0.21
-12.24,0.27
-12.24,0.21
-12.26,0.15
-12.23,0.10
-12.28,0.07
-12.27,0.13
-12.26,0.19
-12.24,0.25
-12.23,0.31
-12.20,0.26
-12.16,0.30
-12.20,0.26
-12.26,0.24
-12.31,0.26
-12.25,0.27
-12.19,0.26
-12.21,0.31
-12.17,0.28
-12.21,0.28
-12.15,0.27
-12.20,0.23
-12.24,0.19
-12.26,0.13
-12.32,0.14
-12.28,0.18
-12.23,0.20
-12.28,0.23
-12.26,0.29
-12.26,0.28
-12.24,0.28
-12.22,0.27
-12.25,0.22
-12.19,0.20
-12.21,0.25
-12.23,0.31
-12.23,0.28
-12.19,0.28
-12.19,0.28
-12.22,0.27
-12.28,0.26
-12.25,0.31
-12.25,0.28
-12.23,0.28
-12.26,0.28
-12.20,0.25
-12.26,0.24
-12.27,0.19
-12.33,0.20
-12.27,0.20
-12.22,0.24
-12.20,0.18
-12.23,0.23
-12.28,0.27
-12.28,0.27
-12.25,0.27
-12.30,0.24
-12.24,0.26
-12.25,0.32
-12.25,0.28
-12.25,0.28
-12.26,0.22
-12.29,0.27
-12.32,0.27
-12.28,0.27
-12.30,0.27
-12.30,0.27
-12.31,0.27
-12.31,0.27
-12.37,0.27
-12.43,0.27
-12.43,0.27
-12.43,0.27
-12.45,0.27
-12.41,0.24
-12.36,0.28
-12.36,0.28
-12.34,0.28
-12.33,0.28
-12.33,0.27
-12.38,0.24
-12.44,0.24
-12.39,0.28
-12.44,0.25
-12.47,0.19
-12.48,0.25
-12.42,0.27
-12.38,0.27
-12.32,0.26
-12.29,0.20
-12.35,0.19
-12.33,0.24
-12.32,0.30
-12.32,0.24
-12.38,0.24
-12.38,0.30
-12.38,0.28
-12.44,0.28
-12.44,0.28
-12.44,0.27
-12.39,0.27
-12.34,0.24
-12.30,0.20
-12.29,0.26
-12.24,0.29
-12.26,0.24
-12.24,0.30
-12.24,0.28
-12.24,0.28
-12.28,0.23
-12.28,0.29
-12.33,0.26
-12.28,0.23
-12.25,0.29
-12.31,0.28
-12.31,0.28
-12.34,0.27
-12.34,0.27
-12.32,0.27
-12.28,0.27
-12.22,0.26
-12.17,0.29
-12.19,0.28
-12.23,0.28
-12.28,0.25
-12.25,0.30
-12.21,0.28
-12.21,0.28
-12.21,0.28
-12.21,0.27
-12.18,0.27
-12.18,0.27
-12.20,0.27
-12.22,0.27
-12.17,0.25
-12.19,0.30
-12.24,0.27
-12.24,0.27
-12.28,0.22
-12.23,0.26
-12.24,0.31
-12.28,0.28
-12.22,0.26
-12.18,0.31
-12.19,0.28
-12.19,0.28
-12.13,0.27
-12.10,0.31
-12.10,0.28
-12.13,0.28
-12.17,0.28
-12.17,0.27
-12.17,0.27
-12.18,0.27
-12.18,0.27
-12.16,0.27
-12.13,0.27
-12.13,0.27
-12.08,0.27
-12.09,0.27
-12.04,0.26
-12.01,0.31
-12.04,0.28
-12.04,0.27
-12.01,0.27
-11.98,0.27
-12.01,0.27
-11.96,0.24
-11.90,0.24
-11.94,0.20
-12.00,0.21
-11.95,0.25
-12.01,0.24
-12.00,0.30
-11.96,0.28
-11.96,0.27
-11.94,0.27
-11.94,0.27
-11.94,0.27
-12.00,0.27
-11.96,0.22
-11.94,0.28
-11.92,0.27
-11.92,0.27
-11.92,0.21
-11.91,0.27
-11.95,0.27
-11.89,0.25
-11.94,0.28
-11.95,0.27
-11.92,0.22
-11.86,0.24
-11.90,0.29
-11.90,0.28
-11.90,0.27
-11.90,0.27
-11.88,0.27
-11.86,0.27
-11.83,0.27
-11.80,0.27
-11.76,0.27
-11.76,0.27
-11.81,0.25
-11.87,0.28
-11.87,0.27
-11.83,0.23
-11.88,0.26
-11.83,0.22
-11.82,0.28
-11.77,0.27
-11.71,0.27
-11.67,0.27
-11.64,0.27
-11.59,0.27
-11.56,0.27
-11.56,0.27
-11.59,0.27
-11.56,0.27
-11.54,0.27
-11.52,0.27
-11.48,0.27
-11.48,0.27
-11.43,0.24
-11.42,0.29
-11.36,0.28
-11.40,0.28
-11.40,0.27
-11.43,0.27
-11.43,0.27
-11.43,0.27
-11.41,0.27
-11.45,0.27
-11.49,0.27
-11.43,0.27
-11.39,0.22
-11.42,0.17
-11.48,0.17
-11.54,0.16
-11.50,0.21
-11.55,0.24
-11.57,0.29
-11.59,0.28
-11.59,0.28
-11.59,0.27
-11.63,0.24
-11.69,0.23
-11.68,0.17
-11.64,0.13
-11.62,0.19
-11.62,0.25
-11.56,0.24
-11.55,0.30
-11.55,0.28
-11.52,0.28
-11.52,0.28
-11.58,0.27
-11.63,0.27
-11.63,0.27
-11.68,0.25
-11.73,0.28
-11.74,0.28
-11.68,0.27
-11.71,0.27
-11.77,0.25
-11.79,0.30
-11.75,0.26
-11.70,0.30
-11.64,0.28
-11.63,0.28
-11.63,0.27
-11.67,0.27
-11.68,0.21
-11.62,0.22
-11.63,0.28
-11.64,0.28
-11.61,0.28
-11.61,0.28
-11.61,0.27
-11.60,0.27
-11.58,0.27
-11.58,0.27
-11.58,0.27
-11.58,0.27
-11.57,0.27
-11.56,0.27
-11.52,0.27
-11.50,0.27
-11.54,0.23
-11.53,0.29
-11.53,0.28
-11.53,0.28
-11.53,0.27
-11.49,0.27
-11.49,0.27
-11.48,0.27
-11.53,0.24
-11.57,0.29
-11.54,0.28
-11.59,0.28
-11.58,0.27
-11.58,0.27
-11.61,0.27
-11.61,0.27
-11.55,0.26
-11.55,0.32
-11.49,0.28
-11.49,0.28
-11.46,0.28
-11.43,0.22
-11.37,0.25
-11.33,0.29
-11.33,0.28
-11.30,0.23
-11.24,0.24
-11.18,0.25
-11.19,0.19
-11.19,0.25
-11.18,0.31
-11.20,0.28
-11.19,0.28
-11.24,0.28
-11.21,0.27
-11.17,0.27
-11.11,0.27
-11.11,0.27
-11.06,0.23
-11.05,0.29
-11.04,0.28
-11.04,0.28
-11.10,0.27
-11.04,0.27
-11.09,0.30
-11.11,0.28
-11.12,0.22
-11.14,0.17
-11.11,0.22
-11.12,0.28
-11.06,0.26
-11.07,0.32
-11.08,0.28
-11.08,0.28
-11.03,0.26
-11.08,0.29
-11.02,0.28
-11.08,0.26
-11.02,0.25
-11.07,0.29
-11.02,0.25
-11.06,0.29
-11.11,0.25
-11.08,0.31
-11.09,0.28
-11.08,0.28
-11.05,0.27
-11.05,0.27
-11.02,0.27
-11.01,0.27
-10.97,0.27
-11.00,0.27
-10.99,0.27
-11.00,0.27
-10.94,0.27
-10.92,0.32
-10.98,0.28
-10.97,0.27
-10.98,0.27
-11.00,0.27
-11.01,0.27
-10.96,0.27
-11.01,0.27
-11.06,0.25
-11.04,0.30
-11.04,0.28
-11.05,0.27
-11.02,0.27
-10.99,0.27
-10.99,0.27
-10.99,0.27
-10.96,0.22
-10.99,0.17
-10.94,0.21
-10.91,0.27
-10.86,0.29
-10.92,0.27
-10.88,0.23
-10.83,0.25
-10.77,0.24
-10.81,0.28
-10.86,0.24
-10.85,0.30
-10.84,0.24
-10.83,0.30
-10.80,0.28
-10.83,0.27
-10.79,0.27
-10.79,0.27
-10.74,0.25
-10.69,0.21
-10.75,0.23
-10.77,0.17
-10.74,0.23
-10.72,0.28
-10.72,0.28
-10.71,0.28
-10.72,0.22
-10.66,0.25
-10.63,0.30
-10.57,0.28
-10.57,0.28
-10.63,0.28
-10.63,0.27
-10.63,0.27
-10.57,0.27
-10.53,0.27
-10.53,0.27
-10.47,0.27
-10.43,0.22
-10.38,0.24
-10.37,0.30
-10.42,0.27
-10.39,0.32
-10.41,0.26
-10.35,0.27
-10.40,0.27
-10.34,0.27
-10.31,0.27
-10.37,0.25
-10.35,0.30
-10.35,0.28
-10.35,0.28
-10.30,0.28
-10.29,0.27
-10.28,0.27
-10.29,0.27
-10.24,0.27
-10.24,0.27
-10.25,0.27
-10.19,0.25
-10.19,0.19
-10.13,0.19
-10.09,0.23
-10.03,0.22
-10.02,0.28
-10.04,0.28
-10.08,0.27
-10.05,0.23
-10.05,0.29
-10.09,0.25
-10.08,0.31
-10.08,0.28
-10.13,0.28
-10.14,0.27
-10.15,0.27
-10.09,0.27
-10.09,0.21
-10.07,0.27
-10.10,0.27
-10.11,0.27
-10.06,0.23
-10.02,0.27
-9.97,0.25
-9.97,0.31
-9.97,0.28
-9.91,0.26
-9.94,0.32
-9.91,0.28
-9.91,0.27
-9.90,0.27
-9.88,0.27
-9.94,0.27
-9.96,0.21
-9.91,0.24
-9.96,0.21
-9.99,0.25
-10.01,0.31
-9.96,0.28
-9.92,0.27
-9.96,0.27
-9.96,0.27
-9.92,0.27
-9.97,0.24
-9.96,0.30
-9.96,0.27
-9.93,0.27
-9.93,0.27
-9.90,0.27
-9.91,0.27
-9.97,0.26
-9.92,0.30
-9.92,0.28
-9.97,0.27
-9.97,0.27
-9.91,0.25
-9.91,0.31
-9.90,0.28
-9.93,0.27
-9.94,0.27
-9.94,0.27
-9.93,0.27
-9.90,0.27
-9.89,0.27
-9.88,0.27
-9.82,0.27
-9.88,0.27
-9.83,0.23
-9.81,0.29
-9.77,0.25
-9.78,0.31
-9.76,0.28
-9.81,0.24
-9.84,0.29
-9.84,0.28
-9.84,0.27
-9.84,0.27
-9.84,0.27
-9.84,0.27
-9.79,0.27
-9.79,0.27
-9.79,0.27
-9.76,0.27
-9.72,0.27
-9.78,0.25
-9.81,0.30
-9.81,0.27
-9.85,0.27
-9.89,0.27
-9.92,0.22
-9.98,0.24
-9.93,0.20
-9.93,0.26
-9.99,0.28
-9.99,0.22
-9.99,0.28
-10.01,0.27
-10.03,0.27
-10.03,0.27
-10.06,0.27
-10.01,0.27
-10.04,0.27
-9.98,0.26
-9.96,0.21
-9.92,0.26
-9.89,0.20
-9.93,0.25
-9.96,0.30
-10.01,0.27
-10.02,0.27
-10.03,0.27
-10.05,0.27
-10.05,0.27
-10.02,0.27
-10.02,0.27
-10.08,0.27
-10.05,0.32
-10.03,0.28
-10.05,0.22
-10.09,0.27
-10.09,0.27
-10.09,0.27
-10.09,0.27
-10.09,0.27
-10.15,0.26
-10.15,0.32
-10.15,0.28
-10.15,0.28
-10.17,0.28
-10.17,0.27
-10.11,0.27
-10.17,0.27
-10.12,0.27
-10.07,0.27
-10.03,0.27
-10.01,0.22
-9.99,0.28
-9.96,0.27
-10.00,0.23
-10.05,0.20
-10.11,0.21
-10.10,0.27
-10.10,0.27
-10.09,0.27
-10.13,0.27
-10.17,0.23
-10.14,0.28
-10.19,0.28
-10.20,0.27
-10.20,0.27
-10.24,0.27
-10.22,0.27
-10.18,0.27
-10.18,0.27
-10.22,0.27
-10.19,0.27
-10.19,0.27
-10.21,0.27
-10.21,0.27
-10.26,0.23
-10.31,0.27
-10.36,0.23
-10.37,0.29
-10.42,0.27
-10.37,0.23
-10.36,0.17
-10.30,0.17
-10.27,0.22
-10.22,0.26
-10.20,0.31
-10.20,0.28
-10.20,0.28
-10.20,0.28
-10.19,0.28
-10.15,0.27
-10.15,0.27
-10.16,0.27
-10.16,0.27
-10.16,0.27
-10.15,0.27
-10.15,0.27
-10.15,0.27
-10.13,0.22
-10.08,0.25
-10.13,0.22
-10.17,0.17
-10.15,0.23
-10.13,0.28
-10.13,0.28
-10.11,0.27
-10.11,0.27
-10.07,0.27
-10.05,0.27
-10.11,0.27
-10.14,0.27
-10.08,0.27
-10.03,0.27
-10.04,0.27
-10.07,0.27
-10.12,0.27
-10.11,0.27
-10.11,0.27
-10.11,0.27
-10.14,0.27
-10.16,0.27
-10.11,0.27
-10.09,0.27
-10.04,0.27
-10.04,0.27
-10.05,0.27
-10.09,0.27
-10.06,0.27
-10.01,0.27
-10.02,0.27
-9.98,0.23
-9.92,0.22
-9.93,0.28
-9.93,0.27
-9.93,0.27
-9.93,0.27
-9.98,0.23
-9.92,0.26
-9.87,0.29
-9.81,0.26
-9.84,0.21
-9.90,0.21
-9.91,0.27
-9.87,0.31
-9.87,0.28
-9.89,0.22
-9.85,0.17
-9.81,0.21
-9.82,0.26
-9.84,0.32
-9.82,0.28
-9.82,0.27
-9.82,0.27
-9.76,0.25
-9.71,0.27
-9.75,0.27
-9.74,0.21
-9.69,0.23
-9.65,0.27
-9.65,0.27
-9.63,0.27
-9.58,0.25
-9.54,0.20
-9.49,0.23
-9.48,0.29
-9.47,0.28
-9.51,0.28
-9.52,0.27
-9.50,0.27
-9.51,0.27
-9.51,0.27
-9.51,0.27
-9.54,0.27
-9.60,0.27
-9.65,0.27
-9.65,0.27
-9.64,0.21
-9.67,0.27
-9.68,0.21
-9.64,0.26
-9.70,0.29
-9.67,0.28
-9.68,0.28
-9.68,0.27
-9.69,0.27
-9.70,0.21
-9.67,0.26
-9.71,0.30
-9.68,0.28
-9.64,0.24
-9.67,0.29
-9.62,0.25
-9.60,0.31
-9.60,0.28
-9.60,0.28
